"userid","Prolific_ID","ID_check","Progress","Duration__in_seconds_","RecordedDate","ResponseId","ExternalReference","Consent_confirm","Consent_no","Recording_test","Demo_gender","Demo_age","Demo_education","Demo_marital","Demo_income","Demo_family","SWLS_1","SWLS_2","SWLS_3","SWLS_4","SWLS_5","PERMA_1","PERMA_2","PERMA_3","PERMA_4","PERMA_5","PERMA_6","PWB_1","PWB_2","PWB_3","PWB_4","PWB_5","PWB_6","PWB_7","PWB_8","PWB_9","PWB_10","PWB_11","Attention1","PWB_12","PWB_13","PWB_14","PWB_15","PWB_16","PWB_17","PWB_18","PWB_0","ANIQ_1","ANIQ_2","ANIQ_3","ANIQ_4","ANIQ_5","ANIQ_6","ANIQ_7","ANIQ_8","ANIQ_9","ANIQ_10","ANIQ_11","ANIQ_12","ANIQ_13","ANIQ_14","ANIQ_15","ANIQ_16","ANIQ_17","ANIQ_18","ANIQ_19","ANIQ_20","ANIQ_0","WBpro_Autonomy","WBpro_Clear Thinking","WBpro_Competence","WBpro_Emotional Stability","WBpro_Empathy","WBpro_Engagement","WBpro_Meaning","WBpro_Optimism","WBpro_Positive Emotions","Attention2","WBpro_Positive Relationships","WBpro_Prosocial Behavior","WBpro_Resilience","WBpro_Self-Acceptance","WBpro_Self-Esteem","WBpro_Vitality","SRIS12_1","SRIS12_2","SRIS12_3","SRIS12_4","SRIS12_5","SRIS12_6","SRIS12_7","SRIS12_8","SRIS12_9","SRIS12_10","SRIS12_11","SRIS12_12","PromptNarr_1_confirm","PromptNarr_1_time_First_Click","PromptNarr_1_time_Last_Click","PromptNarr_1_time_Page_Submit","PromptNarr_1_time_Click_Count","PromptNarr_2_confirm","PromptNarr_2_time_First_Click","PromptNarr_2_time_Last_Click","PromptNarr_2_time_Page_Submit","PromptNarr_2_time_Click_Count","PromptNarr_3_confirm","PromptNarr_3_time_First_Click","PromptNarr_3_time_Last_Click","PromptNarr_3_time_Page_Submit","PromptNarr_3_time_Click_Count","PromptNarr_4_confirm","PromptNarr_4_time_First_Click","PromptNarr_4_time_Last_Click","PromptNarr_4_time_Page_Submit","PromptNarr_4_time_Click_Count","PromptNarr_5_confirm","PromptNarr_5_time_First_Click","PromptNarr_5_time_Last_Click","PromptNarr_5_time_Page_Submit","PromptNarr_5_time_Click_Count","PromptWB_1_confirm","PromptWB_1_time_First_Click","PromptWB_1_time_Last_Click","PromptWB_1_time_Page_Submit","PromptWB_1_time_Click_Count","PromptWB_2_confirm","PromptWB_2_time_First_Click","PromptWB_2_time_Last_Click","PromptWB_2_time_Page_Submit","PromptWB_2_time_Click_Count","PromptWB_3_confirm","PromptWB_3_time_First_Click","PromptWB_3_time_Last_Click","PromptWB_3_time_Page_Submit","PromptWB_3_time_Click_Count","PromptWB_4_confirm","PromptWB_4_time_First_Click","PromptWB_4_time_Last_Click","PromptWB_4_time_Page_Submit","PromptWB_4_time_Click_Count","PromptWB_5_confirm","PromptWB_5_time_First_Click","PromptWB_5_time_Last_Click","PromptWB_5_time_Page_Submit","PromptWB_5_time_Click_Count","PromptWB_6_confirm","PromptWB_6_time_First_Click","PromptWB_6_time_Last_Click","PromptWB_6_time_Page_Submit","PromptWB_6_time_Click_Count","PromptWB_7_confirm","PromptWB_7_time_First_Click","PromptWB_7_time_Last_Click","PromptWB_7_time_Page_Submit","PromptWB_7_time_Click_Count","PromptWB_8_confirm","PromptWB_8_time_First_Click","PromptWB_8_time_Last_Click","PromptWB_8_time_Page_Submit","PromptWB_8_time_Click_Count","PromptWB_9_confirm","PromptWB_9_First_Click","PromptWB_9_Last_Click","PromptWB_9_Page_Submit","PromptWB_9_Click_Count","PromptWB_10_confirm","PromptWB_10_time_First_Click","PromptWB_10_time_Last_Click","PromptWB_10_time_Page_Submit","PromptWB_10_time_Click_Count","PromptWB_11_confirm","PromptWB_11_time_First_Click","PromptWB_11_time_Last_Click","PromptWB_11_time_Page_Submit","PromptWB_11_time_Click_Count","PromptWB_12_confirm","PromptWB_12_time_First_Click","PromptWB_12_time_Last_Click","PromptWB_12_time_Page_Submit","PromptWB_12_time_Click_Count","PromptWB_13_confirm","PromptWB_13_time_First_Click","PromptWB_13_time_Last_Click","PromptWB_13_time_Page_Submit","PromptWB_13_time_Click_Count","PromptWB_14_confirm","PromptWB_14_time_First_Click","PromptWB_14_time_Last_Click","PromptWB_14_time_Page_Submit","PromptWB_14_time_Click_Count","PromptWB_15_confirm","PromptWB_15_time_First_Click","PromptWB_15_time_Last_Click","PromptWB_15_time_Page_Submit","PromptWB_15_time_Click_Count","PromptGoal_confirm","PromptGoal_time_First_Click","PromptGoal_time_Last_Click","PromptGoal_time_Page_Submit","PromptGoal_time_Click_Count","ResourceHelp_1","ResourceHelp_2","ResourceHelp_3","ResourceHelp_4","ResourceHelp_5","ResourceHelp_7","ResourceHelp_8","ResourceHelp_9","ResourceHelp_9_TEXT","ContentHelp_1","ContentHelp_2","ContentHelp_3","ContentHelp_4","ContentHelp_5","ContentHelp_6","ContentHelp_7","ContentHelp_8","ContentHelp_9","ContentHelp_10","ContentHelp_11","ContentHelp_12","ContentHelp_12_TEXT","Languishing_1","Languishing_2","Languishing_3","Languishing_4","Languishing_5","Languishing_6","Languishing_7","Languishing_8","Languishing_9","Languishing_10","Document_Tools_1","Document_Tools_2","Document_Tools_3","Document_Tools_4","Document_Tools_5","Document_Tools_6","Document_Tools_7","Document_Tools_6_TEXT","Document_Freq","Document_Benefits_1","Document_Benefits_2","Document_Benefits_3","Document_Benefits_4","Document_Benefits_5","Document_Benefits_6","Document_Benefits_7","Document_Benefits_8","Document_Benefits_9","Document_Benefits_10","Document_Benefits_11","Document_Benefits_11_TEXT","StoryInterest","StoryInterest_Desc","content_recruit","Outro","survey_name","Submission.id_prolific","Status_prolific","Started.at_prolific","Completed.at_prolific","Reviewed.at_prolific","Archived.at_prolific","Time.taken_prolific","Completion.code_prolific","Total.approvals_prolific","Fluent.languages_prolific","Age_prolific","Sex_prolific","Ethnicity.simplified_prolific","Country.of.birth_prolific","Country.of.residence_prolific","Nationality_prolific","Language_prolific","Student.status_prolific","Employment.status_prolific","flag_dupe_survey","flag_most_complete","flag_failed_recording_test","flag_failed_attention","flag_failed_attention_n","flag_no_survey","max_identical","max_identical_perc","flag_rec_include","demo_race","demo_ethnicity","SWLS_tot","PERMA_pos_tot","PERMA_neg_tot","PWB_4_R","PWB_5_R","PWB_6_R","PWB_7_R","PWB_10_R","PWB_14_R","PWB_15_R","PWB_16_R","PWB_Autonomy_tot","PWB_EnvMas_tot","PWB_Growth_tot","PWB_PosRelations_tot","PWB_Purpose_tot","PWB_PurposeFULL_tot","PWB_SelfAccept_tot","SRIS12_2_R","SRIS12_3_R","SRIS12_7_R","SRIS12_8_R","SRIS12_9_R","SRIS_reflection_tot","SRIS_insight_tot","ANIQ_awareness_tot","ANIQ_temp_coherence_tot","ANIQ_causal_coherence_tot","ANIQ_thematic_coherence_tot","ANIQ_tot"
"5a8d1e105292b800012342c9","5a8d1e105292b800012342c9","5a8d1e105292b800012342c9",100,2240,2022-12-21 13:18:41,"R_3ozrlUS9YVuqZkB","",1,"",1,"Female","41+ years old","Bachelor's degree","Yes","$101,000 - $200,000","1",7,7,7,7,7,3,0,4,0,0,4,7,7,7,1,1,1,1,7,7,1,7,3,6,7,1,1,1,7,7,7,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,9,8,8,8,9,9,9,9,3,9,9,7,9,9,7,7,1,1,7,7,7,1,1,1,7,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,18.785,217.619,220.665,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6.529,212.111,214,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,12.686,213.223,215.001,5,1,11.392,217.81,220.44,5,1,13.84,224.417,226.835,5,1,29.353,267.538,269.083,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,23.604,229.233,231.399,5,NA,1,1,NA,NA,1,NA,NA,"",NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,1,NA,NA,"",4,1,1,1,1,1,1,1,1,1,1,NA,"",5,"",1,"","survey","63a3534a83886a7bc04c9dc4","APPROVED","2022-12-21T18:41:17.776000Z","2022-12-21T19:18:46.437000Z","2022-12-22T05:47:33.499000","2022-12-21T19:18:47.754930Z",2249,"CEIIGKEB",2301,"English","46","Female","White","United States","United States","United States","English","No","Part-Time",FALSE,"TRUE",FALSE,FALSE,0,FALSE,20,25,TRUE,"White/Caucasian",NA,Extremely Satisfied5,3.66666666666667,0,7,7,7,7,7,7,7,7,21,21,20,21,21,21,21,7,7,7,7,7,42,42,50,50,50,50,200
"5a8d8079190420000156435d","5a8d8079190420000156435d","5a8d8079190420000156435d",100,1609,2022-12-20 15:24:23,"R_11jsDWqDNJ36aZ8","",1,"",1,"Male","31-40 years old","Bachelor's degree","Yes","$101,000 - $200,000","None",5,5,5,5,2,2,1,3,1,1,3,7,6,7,2,2,1,2,6,7,2,6,3,7,7,2,2,2,7,7,6,8,8,8,7,7,10,10,10,10,10,10,8,7,9,9,7,8,9,5,10,7,9,9,9,9,3,8,7,7,7,3,9,9,7,7,9,7,6,1,2,6,7,5,1,1,1,6,7,5,1,23.739,169.969,174.004,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,32.511,183.637,187.269,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3.253,146.151,146.453,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,17.35,134.843,136.311,4,NA,NA,NA,NA,NA,1,21.683,165.612,168.868,4,1,2.39,103.988,104.369,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5.07,109.346,112.593,4,1,NA,1,1,NA,NA,NA,NA,"",NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,"",NA,NA,NA,1,NA,NA,NA,NA,1,NA,1,NA,NA,NA,1,NA,NA,"",2,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,"",3,"",NA,"","survey","63a21fb5013496acbd6148df","APPROVED","2022-12-20T20:57:32.193000Z","2022-12-20T21:24:24.962000Z","2022-12-22T05:48:30.029000","2022-12-20T21:24:26.659973Z",1613,"CEIIGKEB",2752,"English, Greek, Spanish","38","Male","White","United States","United States","United States","English","DATA_EXPIRED","DATA_EXPIRED",FALSE,"TRUE",FALSE,FALSE,0,FALSE,6,8,TRUE,"White/Caucasian",NA,Slightly Satisfied2,2.66666666666667,1,6,6,7,6,6,6,6,6,20,19,19,20,19,19,19,7,6,7,7,7,35,41,38,50,43,39,170
"5a8f13595292b80001235e09","5a8f13595292b80001235e09","5a8f13595292b80001235e09",100,5112,2022-12-21 14:28:12,"R_26nGlSEzgo6yYes","",1,"",1,"Male","31-40 years old","Associate's degree","No","$51,000 - $100,000","None",6,6,7,5,2,3,1,3,1,1,3,6,4,6,1,2,4,2,5,7,3,7,3,7,6,1,3,2,7,7,7,10,8,9,9,8,7,8,10,10,9,9,9,10,9,9,10,9,9,9,9,9,9,9,9,8,7,7,7,8,9,3,9,9,8,7,9,9,6,1,1,6,7,7,1,1,1,7,6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,19.847,416.804,418.311,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.706,517.942,518.769,5,1,10.032,67.963,68.769,4,NA,NA,NA,NA,NA,1,1.835,72.742,73.071,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,8.871,94.971,95.897,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.849,518.787,519.562,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,39.308,129.749,130.251,4,NA,1,1,NA,1,1,NA,NA,"",NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,"",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,"",3,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,"",3,"",1,"","survey","63a3586055d78dc6fbe24885","APPROVED","2022-12-21T19:02:56.644000Z","2022-12-21T20:28:14.757000Z","2022-12-22T06:07:05.471000","2022-12-21T20:28:15.120476Z",5119,"CEIIGKEB",2851,"English, Vietnamese","36","Male","Mixed","United States","United States","United States","English","DATA_EXPIRED","DATA_EXPIRED",FALSE,"TRUE",FALSE,FALSE,0,FALSE,8,10,TRUE,"multi-race",NA,Satisfied1,3,1,7,6,4,6,5,7,5,6,19,19,21,16,17,17,16,7,7,7,7,7,39,42,44,44,46,46,180
"5a8f3dd5eea3d300016ece86","5a8f3dd5eea3d300016ece86","5a8f3dd5eea3d300016ece86",100,14708,2022-12-21 21:45:52,"R_PNUL2F0UCLTZhgR","",1,"",1,"Female","31-40 years old","High school diploma or equivalent (GED)","Yes","Less than $25,000","None",1,1,2,2,2,0,4,1,2,4,1,2,2,2,7,7,3,5,2,5,2,5,3,6,5,1,1,2,7,7,2,6,4,5,7,4,0,0,0,0,0,3,1,1,4,2,6,5,4,5,4,3,6,3,3,1,6,2,1,2,1,3,7,6,2,3,6,2,7,7,7,6,1,6,7,7,7,6,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1016.701,1584.079,1590.253,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4.577,113.031,115.429,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.569,167.048,168.322,11,NA,NA,NA,NA,NA,1,306.355,538.263,539.401,13,1,137.39,314.494,315.285,17,NA,NA,NA,NA,NA,1,5.665,252,253.726,10,NA,NA,NA,NA,NA,1,1.658,258.203,259.44,11,NA,1,1,NA,1,1,NA,1,"medication adjustment and/or therapy",1,NA,1,1,NA,NA,1,1,NA,1,1,NA,"",1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,1,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",4,"",1,"","survey","63a399792e6731b30b61af75","APPROVED","2022-12-21T23:40:41.191000Z","2022-12-22T00:53:39.764000Z","2022-12-24T05:48:25.670000","2022-12-22T00:53:40.128524Z",4379,"NOCODE",855,"English","38","Female","White","United States","United States","United States","English","Yes","Full-Time",FALSE,"TRUE",FALSE,FALSE,0,FALSE,5,6,TRUE,"White/Caucasian",NA,Extremely Dissatisfied4,0.666666666666667,3.33333333333333,1,1,5,3,6,7,7,6,21,8,18,16,11,11,5,1,1,1,1,1,36,6,26,0,11,24,61
"5a94579a89de8200013ec36e","5a94579a89de8200013ec36e","5a94579a89de8200013ec36e",100,3393,2022-12-25 01:31:08,"R_3O9aIjuYT83AURc","",1,"",1,"Female","21-25 years old","I prefer not to answer","No","I prefer not to answer","None",4,5,4,4,3,1,0,3,0,0,2,5,4,6,1,4,1,2,4,5,1,6,3,5,5,1,2,1,5,6,6,8,8,7,7,6,7,6,7,7,7,8,8,5,6,6,5,5,5,6,6,5,8,7,7,8,5,8,7,6,6,3,9,8,6,6,7,6,4,2,2,2,4,4,2,3,2,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,23.984,349.352,351.071,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3.792,131.937,133.153,6,1,6.208,630.833,632.099,9,NA,NA,NA,NA,NA,1,2.2,386.892,388.598,11,NA,NA,NA,NA,NA,1,24.521,220.272,224.934,5,NA,NA,NA,NA,NA,1,7.484,858.845,862.341,19,NA,NA,NA,NA,NA,1,2.138,146.376,147.348,6,1,1,1,NA,NA,NA,NA,NA,"",NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,"",3,1,1,1,NA,NA,NA,NA,1,NA,NA,NA,"",3,"",0,"","survey","63a7eeee8ed49fee2e1ac391","APPROVED","2022-12-25T06:34:32.635000Z","2022-12-25T07:31:12.203000Z","2022-12-27T16:53:09.945000","2022-12-25T07:31:12.624160Z",3400,"CEIIGKEB",1293,"English","24","Female","Asian","United States","United States","United States","English","DATA_EXPIRED","Unemployed (and job seeking)",FALSE,"TRUE",FALSE,FALSE,0,FALSE,3,4,TRUE,"Asian",NA,Neutral,2,0,7,4,7,6,7,7,6,7,17,16,18,19,19,19,13,6,6,6,5,6,22,33,36,34,33,27,130
"5a94d24fb5e2110001c689b5","5a94d24fb5e2110001c689b5","5a94d24fb5e2110001c689b5",100,1701,2022-12-22 19:05:41,"R_1F9ZkaNboY8NW9g","",1,"",1,"Female","41+ years old","High school diploma or equivalent (GED)","Yes","$51,000 - $100,000","2 - 4",5,5,5,6,3,1,0,3,1,1,3,5,4,3,4,1,5,7,4,3,1,4,3,5,7,5,1,7,6,7,6,5,0,10,2,2,2,2,5,5,5,6,2,3,4,6,0,0,0,0,0,0,8,8,8,8,6,5,9,8,7,3,9,9,9,6,4,4,2,2,2,1,4,1,5,4,5,1,1,2,1,17.027,138.411,141.302,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,19.744,116.456,119.196,3,NA,NA,NA,NA,NA,1,11.77,132.93,135.704,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6.13,143.034,149.369,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,9.959,126.817,129.541,4,NA,NA,NA,NA,NA,1,58.912,192.625,208.961,4,1,12.82,140.604,142.57,4,NA,NA,1,NA,NA,NA,NA,NA,"",NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"",1,1,1,1,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"",1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"",1,"I grealy prefer paper and pencil",1,"","survey","63a4f82092e1b87e3e47a9cd","APPROVED","2022-12-23T00:37:16.400000Z","2022-12-23T01:05:51.626000Z","2022-12-23T23:31:17.020000","2022-12-23T01:05:51.964756Z",1716,"CEIIGKEB",1646,"English","61","Female","White","United States","United States","United States","English","DATA_EXPIRED","DATA_EXPIRED",FALSE,"TRUE",FALSE,FALSE,0,FALSE,6,8,TRUE,"White/Caucasian",NA,Slightly Satisfied4,2.33333333333333,0.666666666666667,4,7,3,1,7,3,7,1,20,11,12,11,11,11,16,6,6,3,4,3,8,26,19,19,21,0,59
"5a95976f1ade740001b8cb2b","5a95976f1ade740001b8cb2b","5a95976f1ade740001b8cb2b",100,1679,2022-12-28 14:23:10,"R_3LdyHXP5YkY8yB8","",1,"",1,"Female","41+ years old","High school diploma or equivalent (GED)","Yes","$51,000 - $100,000","1",3,3,3,5,2,0,3,1,1,1,1,3,3,3,7,7,6,1,1,5,1,7,3,7,7,1,1,7,7,6,3,1,1,1,1,11,8,7,10,8,6,10,10,10,10,10,10,10,10,6,10,9,4,4,4,4,3,6,9,2,3,3,6,9,6,9,9,4,7,1,1,7,7,7,1,1,1,7,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,131.793,285.078,286.264,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,9.564,109.622,110.594,4,NA,NA,NA,NA,NA,1,10.145,117.464,118.69,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2.861,104.138,105.134,4,1,3.751,143.919,144.808,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6.711,161.118,162.486,4,NA,NA,NA,NA,NA,1,4.244,108.687,109.719,4,NA,1,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,"",1,1,1,1,1,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",1,"I just absolutely hate journaling. I've tried it several times over many years and I just hate the idea of my life being recorded that way. I would rather just live and have relationships so that my life is recorded by the memories I'm making with others.",1,"","survey","63ac9f198e68ba86a1d0378b","APPROVED","2022-12-28T19:55:09.669000Z","2022-12-28T20:23:12.567000Z","2022-12-29T05:57:04.231000","2022-12-28T20:23:12.905507Z",1683,"CEIIGKEB",1829,"English","50","Female","White","United States","United States","United States","English","DATA_EXPIRED","DATA_EXPIRED",FALSE,"TRUE",FALSE,FALSE,0,FALSE,8,10,TRUE,"White/Caucasian",NA,Slightly Dissatisfied2,0.666666666666667,1.66666666666667,1,1,2,7,7,7,7,1,20,7,21,10,17,17,7,7,7,7,7,7,42,42,15,39,50,46,150
"5a95fee189de8200013eddd4","5a95fee189de8200013eddd4","5a95fee189de8200013eddd4",100,1444,2022-12-21 13:49:58,"R_Bs8HAZ0jYa5GhsR","",1,"",1,"Female","31-40 years old","Associate's degree","Yes","$25,000 - $50,000","2 - 4",7,7,7,6,6,3,1,3,0,1,4,6,6,7,2,1,1,4,7,7,1,7,3,4,7,1,3,1,6,7,7,6,7,10,8,8,6,10,10,9,8,10,8,9,9,10,10,10,5,10,10,5,9,9,9,5,5,9,8,8,9,3,9,9,8,8,9,7,6,1,1,5,7,5,1,1,1,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6.744,117.311,118.398,10,1,4.192,104.467,105.451,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.37,115.71,116.443,9,NA,NA,NA,NA,NA,1,4.722,157.041,157.971,10,NA,NA,NA,NA,NA,1,8.062,106.31,107.451,9,NA,NA,NA,NA,NA,1,4.23,120.448,125.39,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,16.661,118.482,120.891,8,1,1,NA,1,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"",1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"",4,"",1,"","survey","63a35db9dba40aa58f9062ea","APPROVED","2022-12-21T19:25:50.108000Z","2022-12-21T19:50:00.833000Z","2022-12-22T05:47:54.855000","2022-12-21T19:50:01.228513Z",1451,"CEIIGKEB",968,"English","40","Female","White","United States","United States","United States","English","No","Part-Time",FALSE,"TRUE",FALSE,FALSE,0,FALSE,3,4,TRUE,"White/Caucasian",NA,Extremely Satisfied3,3.33333333333333,0.666666666666667,6,7,7,4,7,7,5,7,18,20,18,21,18,18,19,7,7,7,7,7,31,42,39,43,46,45,173
"5a99003d777df200015ff521","5a99003d777df200015ff521","5a99003d777df200015ff521",100,3955,2022-12-28 12:22:21,"R_3mdyIXj7uxp28ug","",1,"",1,"Male","31-40 years old","Bachelor's degree","Yes","$25,000 - $50,000","None",6,6,7,7,6,3,1,4,1,1,3,7,6,6,2,1,4,1,6,7,1,7,3,7,5,1,2,1,7,6,7,8,8,10,9,10,10,10,10,10,10,6,8,8,10,8,9,9,9,10,9,8,8,9,9,8,3,9,8,9,8,3,9,7,7,8,9,9,7,2,2,6,6,6,2,2,1,6,7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.362,175.155,175.9,12,1,9.792,105.807,107.072,5,1,4.237,106.373,107.207,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3.712,129.837,130.584,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,12.167,98.201,99.803,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,11.992,187.628,188.457,9,NA,NA,NA,NA,NA,1,26.811,160.048,161.032,8,1,1,1,NA,NA,NA,NA,NA,"",1,1,1,1,NA,NA,1,1,NA,1,1,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,NA,NA,"",2,NA,NA,1,1,NA,1,1,1,NA,1,NA,"",5,"",1,"I have none, thanks!","survey","63ac79dedad89d42ce3dcabc","APPROVED","2022-12-28T17:16:22.553000Z","2022-12-28T18:22:35.019000Z","2022-12-29T05:57:01.419000","2022-12-28T18:22:35.374154Z",3973,"CEIIGKEB",2597,"English","40","Male","White","United States","United States","United States","English","No","DATA_EXPIRED",FALSE,"TRUE",FALSE,FALSE,0,FALSE,6,8,TRUE,"White/Caucasian",NA,Extremely Satisfied2,3.33333333333333,1,6,7,4,7,7,7,6,7,19,19,21,16,20,20,20,6,6,6,6,7,38,37,45,50,40,46,181
"5a9a6f5f35237b000112920f","5a9a6f5f35237b000112920f","5a9a6f5f35237b000112920f",64,734,2022-12-28 17:08:33,"R_25AYWUumLcfgWXb","",1,"",1,"Female","41+ years old","High school diploma or equivalent (GED)","No","$25,000 - $50,000","2 - 4",2,4,4,4,1,3,3,3,3,3,3,5,2,2,4,4,3,5,6,4,1,5,3,6,7,2,5,1,6,6,5,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,7,7,1,9,8,5,5,7,3,9,9,6,9,8,7,7,1,1,7,7,7,1,1,1,7,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"","survey",NA,"TIMEDOUT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"TRUE",FALSE,FALSE,0,FALSE,20,25,TRUE,"White/Caucasian",NA,Slightly Dissatisfied1,3,3,4,4,5,3,7,6,3,7,15,14,17,19,12,12,11,7,7,7,7,7,42,42,50,50,50,50,200
