"userid","progress","duration__in_seconds_","recordeddate","responseid","externalreference","consent_confirm","prolific_id","id_check","consent_no","recording_test","state","ak_county","tx_county","id_county","ia_county","nc_county","in_county","ky_county","wi_county","wa_county","demo_gender","demo_age_int","demo_age_house_01","demo_age_house_02","demo_age_house_03","demo_age_house_04","demo_age_house_05","demo_ethnicity_01","demo_ethnicity_02","demo_ethnicity_03","demo_ethnicity_04","demo_ethnicity_05","demo_ethnicity_06","demo_ethnicity_07","demo_ethnicity__99","demo_education","demo_marital","demo_income","demo_employment","demo_healthcare","qol_01","qol_01_prompt","qol_02","qol_03","qol_04","qol_05","qol_06","qol_06_prompt","qol_07","qol_07_prompt","qol_08","qol_08_prompt","qol_09","qol_10","sdoh_01","sdoh_02","sdoh_03","sdoh_04","sdoh_05","sdoh_06","sdoh_07","ab_ak_01","ab_ak_02","ab_ak_03","ab_ak_04","ab_ak_05","ab_ak_06","ab_ak_07","ab_ak_08","ab_ak_09","ab_ak_10","ab_ak_11","ab_ak_12","ab_ak_13","ab_01_01","ab_01_02","ab_01_03","ab_02_01","ab_02_02","ab_02_03","ab_02_04","ab_02_05","ab_02_06","ab_02_07","ab_02_08","ab_02_09","ab_03_01","ab_03_02","ab_03_03","ab_03_04","ab_03_05","ab_03_06","ab_03_07","ab_03_08","ab_03_09","ab_03_10","ab_03_11","ab_03_12","ab_03_13","ab_03_14","ab_03_15","ab_03_16","ab_03_17","ab_03_18","ab_03_19","ab_03_20","ab_03_21","ab_03_22","ab_03_23","ab_03_23_text","ab_33_01","ab_33_02","ab_33_03","ab_33_04","ab_33_05","ab_33_06","ab_33_07","ab_33_08","ab_33_09","ab_33_10","ab_33_11","ab_33_12","ab_33_13","ab_33_14","ab_33_15","ab_33_16","ab_33_17","ab_33_18","ab_33_19","ab_33_20","ab_33_21","ab_33_22","ab_04_01","ab_04_02","ab_04_03","ab_04_04","ab_04_05","ab_04_06","ab_04_07","ab_04_08","ab_04_09","ab_04_09_text","ab_05_01","ab_05_02","ab_05_03","ab_05_04","ab_05_05","ab_05_06","ab_05_07","ab_05_08","ab_05_09","ab_05_09_text","ab_06_01","ab_06_02","ab_06_03","ab_06_04","ab_06_05","ab_06_06","ab_06_07","ab_06_08","ab_06_09","ab_06_10","ab_07_01","ab_07_02","ab_07_03","ab_07_04","ab_07_05","ab_07_06","ab_07_07","ab_07_08","ab_07_09","ab_07_10","ab_07_10_text","ch_01","ch_02","ch_03_15_01","ch_03_15_02","ch_03_15_03","ch_03_15_04","ch_03_15_05","ch_03_15_06","ch_03_15_07","ch_03_15_08","ch_03_15_09","ch_03_15_10","ch_03_15_11","ch_03_15_12","ch_03_15_13","prbq_01","prbq_02","prbq_03","prbq_04","prbq_05","prbq_06","prbq_07","prbq_08","prbq_09","prbq_10","prbq_11","prbq_12","prbq_15","sf36_01","sf36_02","sf36_03","sf36_04","sf36_05","sf36_06","sf36_07","sf36_08","sf36_09","sf36_10","sf36_11","sf36_12","sf36_13","sf36_14","sf36_15","sf36_16","sf36_17","sf36_18","sf36_19","sf36_20","sf36_21","sf36_22","sf36_23","sf36_24","sf36_25","sf36_26","sf36_27","sf36_28","sf36_29","sf36_30","sf36_31","sf36_32","sf36_33","sf36_34","sf36_35","sf36_36","survey_name","submission_id_prolific","status_prolific","started_at_prolific","completed_at_prolific","reviewed_at_prolific","archived_at_prolific","time_taken_prolific","completion_code_prolific","total_approvals_prolific","current_us_state_of_residence_prolific","fluent_languages_prolific","age_prolific","sex_prolific","ethnicity_simplified_prolific","country_of_birth_prolific","country_of_residence_prolific","nationality_prolific","language_prolific","student_status_prolific","employment_status_prolific","flag_dupe_survey","flag_most_complete_survey","flag_failed_recording_test","flag_no_survey","max_identical","max_identical_perc","flag_rec_include","county","demo_race_combine","demo_ethnicity","arkansas_hc_location_ab_ak_combine","healthy_needs_ab_03_combine","adult_hc_barriers_ab_04_combine","adult_mentalhc_barriers_ab_05_combine","child_mentalhc_barriers_ab_06_combine","teleheath_barriers_ab_07_combine","ab_02_important_01","ab_02_important_02","ab_02_important_03","ab_33_rank_01","ab_33_rank_02","ab_33_rank_03","qol_tot","sdoh_01_r","sdoh_02_r","sdoh_04_r","sdoh_05_r","sdoh_06_r","sdoh_03_r","sdoh_07_r","sdoh_tot","ch_01_r","ch_02_r","ch_03_15_01_r","ch_03_15_02_r","ch_03_15_03_r","ch_03_15_04_r","ch_03_15_05_r","ch_03_15_06_r","ch_03_15_07_r","ch_03_15_08_r","ch_03_15_09_r","ch_03_15_10_r","ch_03_15_11_r","ch_03_15_12_r","ch_03_15_13_r","ch_tot","prbq_tot","sf36_physical_functioning","sf36_ph_limitations","sf36_mh_limitations","sf36_energy","sf36_emotional_wb","sf36_social_funct","sf36_pain","sf36_general_health"
"5dd29e4e2274972a5d4ada96",33,895,"2023-04-18 07:29:03","R_2qa82zwmSUjQdSh",NA,TRUE,"5dd29e4e2274972a5d4ada96","5dd29e4e2274972a5d4ada96",NA,1,"north_carolina",NA,NA,NA,NA,"watauga_county,_nc",NA,NA,NA,NA,"male",25,"0_people","1_person","1_person","0_people","0_people","white/caucasian",NA,NA,NA,NA,NA,NA,NA,"bachelor's_degree","no","$51,000___$100,000","employed","health_insurance_(e.g.,_private_insurance,_blue_cross,_hmo)",5,"I responded with general detial",5,5,4,5,5,"I responded with general detial",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"whi_all_states",NA,"TIMEDOUT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"true",FALSE,FALSE,2,1,TRUE,"watauga_county,_nc","white/caucasian",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5e83bb0601aa8c11929fa6d4",4,344,"2023-04-18 11:27:28","R_1OQ6QjJMO3cM0jZ",NA,TRUE,"5e83bb0601aa8c11929fa6d4","5e83bb0601aa8c11929fa6d4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"whi_all_states",NA,"TIMEDOUT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"true",NA,TRUE,1,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6045c416b5547f70e3917c12",60,67064,"2023-04-18 11:44:53","R_1KfBHnt616Txl83",NA,TRUE,"6045c416b5547f70e3917c12","6045c416b5547f70e3917c12",NA,1,"texas",NA,"denton_county,_tx",NA,NA,NA,NA,NA,NA,NA,"female",45,"1_person","0_people","2_people","0_people","0_people","white/caucasian",NA,NA,NA,NA,NA,NA,NA,"bachelor's_degree","yes","$101,000___$200,000","employed","health_insurance_(e.g.,_private_insurance,_blue_cross,_hmo)",2,"I responded with general detial",4,4,2,1,3,"I responded with general detial",3,"I responded with general detail",4,"I responded with general detial",4,4,"no","no","never","no","no","no","rarely",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"staying_active","husband/dad_needs_to_quit_smoking","hay_fever",NA,"obesity",NA,"mental_or_behavioral_health",NA,"access_to_health_care_we_can_afford",NA,NA,NA,NA,"information_on_meal_planning_and_nutrition_or_cooking_classes",NA,"learning_and_using_new_ways_to_reduce_stress",NA,NA,NA,NA,NA,NA,NA,"access_to_a_health_coach_who_can_help_me_set_and_reach_personal_health_goals",NA,NA,NA,NA,NA,"having_enough_money_to_pay_for_everything_we_need",NA,NA,"higher_level_education",NA,NA,NA,NA,"information_on_meal_planning_and_nutrition_or_cooking_classes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"access_to_a_health_coach_who_can_help_me_set_and_reach_personal_health_goals",NA,NA,NA,NA,NA,"having_enough_money_to_pay_for_everything_we_need",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"whi_all_states",NA,"TIMEDOUT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"true",FALSE,FALSE,3,2,TRUE,"denton_county,_tx","white/caucasian",NA,NA,"multiple",NA,NA,NA,NA,"obesity","mental_or_behavioral_health","access_to_health_care_we_can_afford","information_on_meal_planning_and_nutrition_or_cooking_classes","access_to_a_health_coach_who_can_help_me_set_and_reach_personal_health_goals","having_enough_money_to_pay_for_everything_we_need",41,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"610812de38ba2ef43a26ddea",4,88,"2023-04-18 13:05:09","R_3QSKIDBJq8oahcB",NA,TRUE,"610812de38ba2ef43a26ddea","610812de38ba2ef43a26ddea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"whi_all_states",NA,"TIMEDOUT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"true",NA,TRUE,1,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5f17043c8ad8cb033bf27c0f",36,1176,"2023-04-18 14:16:32","R_1jJndahEpQj6Ctb",NA,TRUE,"5f17043c8ad8cb033bf27c0f","5f17043c8ad8cb033bf27c0f",NA,1,"north_carolina",NA,NA,NA,NA,"wake_county,_nc",NA,NA,NA,NA,"male",37,"0_people","1_person","0_people","0_people","0_people","white/caucasian",NA,NA,NA,NA,NA,NA,NA,"associate's_degree","no","$51,000___$100,000","employed","health_insurance_(e.g.,_private_insurance,_blue_cross,_hmo)",4,"I responded with general detial",3,4,5,4,4,"I responded with general detial",3,"I responded to prompt option 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"whi_all_states",NA,"TIMEDOUT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"true",FALSE,FALSE,2,1,TRUE,"wake_county,_nc","white/caucasian",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5ad1dee393f87d00016ce40f",36,550,"2023-04-18 14:22:35","R_25uoEP23pbGfwwJ",NA,TRUE,"5ad1dee393f87d00016ce40f","5ad1dee393f87d00016ce40f",NA,1,"washington",NA,NA,NA,NA,NA,NA,NA,NA,"chelan_county,_wa","female",37,"0_people","0_people","0_people","0_people","0_people",NA,NA,"latinx/hispanic",NA,NA,NA,NA,NA,"high_school_diploma_or_equivalent_(ged)","no","less_than_$25,000","not_employed","medicaid",2,"I responded to prompt option 1",1,4,3,3,5,"I responded with general detial",3,"I responded with general detail",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"whi_all_states",NA,"TIMEDOUT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"true",FALSE,FALSE,2,1,TRUE,"chelan_county,_wa",NA,"latinx/hispanic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"615880a66bc32302998866d9",31,20806,"2023-04-18 14:58:39","R_5jsA9du21SOtudH",NA,TRUE,"615880a66bc32302998866d9","615880a66bc32302998866d9",NA,1,"texas",NA,"harris_county,_tx",NA,NA,NA,NA,NA,NA,NA,"female",56,"1_person","0_people","2_people","0_people","0_people",NA,NA,NA,"asian",NA,NA,NA,NA,"ph.d_or_higher","yes","more_than_$200,000","retired","health_insurance_(e.g.,_private_insurance,_blue_cross,_hmo)",5,"I responded with general detial",5,5,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"whi_all_states",NA,"TIMEDOUT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"true",FALSE,FALSE,2,1,TRUE,"harris_county,_tx","asian",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5a8352feae9a0b0001a9da8f",15,454,"2023-04-18 18:19:10","R_25XB71PmWHLgLtv",NA,TRUE,"5a8352feae9a0b0001a9da8f","5a8352feae9a0b0001a9da8f",NA,1,"arkansas","independence_county,_ar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"whi_all_states",NA,"TIMEDOUT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"true",FALSE,TRUE,1,1,FALSE,"independence_county,_ar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58a130dcbb9e0f0001ac9ae2",26,200,"2023-04-18 18:32:35","R_2Xh4fGEuzHzUd22",NA,TRUE,"58a130dcbb9e0f0001ac9ae2","58a130dcbb9e0f0001ac9ae2",NA,1,"washington",NA,NA,NA,NA,NA,NA,NA,NA,"clark_county,_wa","male",30,"0_people","1_person","0_people","2_people","0_people","white/caucasian",NA,NA,NA,NA,NA,NA,NA,"bachelor's_degree","no","$25,000___$50,000","employed","health_insurance_(e.g.,_private_insurance,_blue_cross,_hmo)",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"whi_all_states",NA,"TIMEDOUT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"true",FALSE,FALSE,1,1,TRUE,"clark_county,_wa","white/caucasian",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5e07a94db7b33010fe2af9b4",24,94,"2023-04-18 18:37:25","R_1q7HcUfT9C2UGmt",NA,TRUE,"5e07a94db7b33010fe2af9b4","5e07a94db7b33010fe2af9b4",NA,1,"texas",NA,"henderson_county,_tx",NA,NA,NA,NA,NA,NA,NA,"female",42,"1_person","1_person","1_person","0_people","0_people","white/caucasian",NA,NA,NA,NA,NA,NA,NA,"high_school_diploma_or_equivalent_(ged)","no","$25,000___$50,000","employed","health_insurance_(e.g.,_private_insurance,_blue_cross,_hmo)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"whi_all_states",NA,"TIMEDOUT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"true",FALSE,TRUE,1,1,FALSE,"henderson_county,_tx","white/caucasian",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
